               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  73,            0.039113,            0.027664,           0.0050849,             0.58368,             0.55394,             0.54621,             0.25672,            0.038822,             0.02081,           0.0087297,           0.0085744,           0.0085744,           0.0085744
                  74,            0.038963,            0.027624,           0.0052407,             0.58255,              0.5572,             0.54585,             0.25651,            0.038824,            0.020822,           0.0087635,           0.0085546,           0.0085546,           0.0085546
                  75,            0.039195,            0.027375,           0.0054018,             0.58697,             0.55283,             0.54695,              0.2566,            0.038813,            0.020828,            0.008811,           0.0085348,           0.0085348,           0.0085348
                  76,            0.039031,            0.027321,           0.0052348,             0.58639,             0.55316,             0.54529,             0.25636,             0.03881,            0.020848,            0.008858,            0.008515,            0.008515,            0.008515
                  77,            0.039308,            0.027874,           0.0054118,             0.58202,             0.55373,             0.54485,             0.25539,            0.038804,            0.020854,           0.0088698,           0.0084952,           0.0084952,           0.0084952
                  78,            0.038733,            0.027544,           0.0050225,             0.57985,             0.55831,             0.54588,             0.25525,            0.038792,            0.020857,           0.0089151,           0.0084754,           0.0084754,           0.0084754
                  79,            0.039145,             0.02777,           0.0051097,              0.5794,             0.55458,             0.54448,             0.25515,            0.038784,             0.02086,           0.0089353,           0.0084556,           0.0084556,           0.0084556
                  80,            0.038774,            0.027144,            0.005065,             0.57802,             0.55296,             0.54411,             0.25509,            0.038778,            0.020865,           0.0089702,           0.0084358,           0.0084358,           0.0084358
                  81,            0.038646,            0.027584,           0.0050599,             0.58047,              0.5538,             0.54419,             0.25561,            0.038778,            0.020868,            0.008993,            0.008416,            0.008416,            0.008416
                  82,            0.038645,            0.027534,           0.0049711,             0.57864,             0.55782,             0.54601,             0.25541,             0.03879,            0.020871,           0.0090271,           0.0083962,           0.0083962,           0.0083962
                  83,            0.038716,            0.027292,           0.0048982,             0.57852,              0.5576,             0.54655,             0.25613,            0.038781,            0.020874,           0.0090632,           0.0083764,           0.0083764,           0.0083764
                  84,            0.038576,            0.027108,           0.0048626,             0.58292,             0.55434,             0.54715,              0.2559,            0.038763,            0.020879,           0.0090716,           0.0083566,           0.0083566,           0.0083566
                  85,            0.038444,            0.027106,           0.0047362,             0.58489,             0.55017,             0.54593,               0.256,            0.038753,            0.020884,           0.0090862,           0.0083368,           0.0083368,           0.0083368
                  86,            0.038337,            0.027251,           0.0047518,             0.57888,             0.55456,             0.54476,             0.25525,            0.038746,            0.020894,           0.0090895,            0.008317,            0.008317,            0.008317
                  87,            0.038199,            0.027239,           0.0050245,             0.57731,             0.55646,             0.54496,             0.25524,            0.038747,            0.020907,           0.0090919,           0.0082972,           0.0082972,           0.0082972
                  88,             0.03818,             0.02691,           0.0049019,             0.57295,              0.5595,             0.54611,             0.25552,            0.038745,            0.020914,            0.009099,           0.0082774,           0.0082774,           0.0082774
                  89,            0.038009,             0.02699,           0.0045351,             0.57307,             0.56112,             0.54658,             0.25546,            0.038744,            0.020923,           0.0091192,           0.0082576,           0.0082576,           0.0082576
                  90,            0.038212,            0.027307,           0.0048242,             0.56983,             0.56452,              0.5457,             0.25514,            0.038748,            0.020934,           0.0091336,           0.0082378,           0.0082378,           0.0082378
                  91,            0.038119,            0.027119,           0.0047834,             0.56996,             0.56454,             0.54565,             0.25475,            0.038758,            0.020942,           0.0091366,            0.008218,            0.008218,            0.008218
                  92,            0.038157,            0.026877,           0.0048909,             0.56974,             0.56508,             0.54665,             0.25519,             0.03876,            0.020948,           0.0091493,           0.0081982,           0.0081982,           0.0081982
                  93,            0.037985,            0.027195,            0.004895,             0.57431,             0.56375,             0.54656,             0.25518,            0.038763,            0.020956,           0.0091721,           0.0081784,           0.0081784,           0.0081784
                  94,            0.037942,            0.026724,           0.0044885,             0.57332,             0.56393,             0.54634,             0.25469,             0.03877,            0.020967,           0.0091978,           0.0081586,           0.0081586,           0.0081586
                  95,            0.037801,            0.026328,           0.0046696,             0.57499,             0.56249,             0.54654,             0.25468,            0.038776,            0.020971,           0.0092159,           0.0081388,           0.0081388,           0.0081388
                  96,            0.037848,            0.026519,           0.0045167,             0.57439,             0.56373,             0.54608,              0.2545,            0.038777,            0.020979,           0.0092213,            0.008119,            0.008119,            0.008119
                  97,            0.037825,            0.026962,           0.0044353,             0.57223,             0.56467,             0.54615,             0.25516,            0.038783,            0.020984,           0.0092209,           0.0080992,           0.0080992,           0.0080992
                  98,             0.03799,             0.02671,           0.0045899,             0.57187,             0.56644,             0.54716,             0.25512,             0.03879,            0.020989,           0.0092262,           0.0080794,           0.0080794,           0.0080794
                  99,            0.037659,            0.026664,           0.0045184,              0.5714,             0.56618,             0.54676,             0.25484,            0.038794,            0.020994,           0.0092315,           0.0080596,           0.0080596,           0.0080596
                 100,            0.037788,            0.026601,           0.0047624,             0.57111,               0.567,             0.54723,             0.25487,            0.038792,            0.020999,           0.0092316,           0.0080398,           0.0080398,           0.0080398
                 101,            0.037894,            0.026976,           0.0046287,             0.56992,             0.56609,             0.54643,             0.25505,            0.038794,            0.021004,           0.0092278,             0.00802,             0.00802,             0.00802
                 102,            0.037489,            0.026674,           0.0044271,             0.56962,             0.56638,             0.54604,             0.25498,            0.038791,            0.021009,            0.009223,           0.0080002,           0.0080002,           0.0080002
                 103,            0.037308,            0.027089,           0.0043439,             0.57112,             0.56775,             0.54608,             0.25492,            0.038789,            0.021015,           0.0092244,           0.0079804,           0.0079804,           0.0079804
                 104,            0.037563,            0.026457,           0.0046564,             0.57173,             0.56727,             0.54558,             0.25476,            0.038794,            0.021019,           0.0092329,           0.0079606,           0.0079606,           0.0079606
                 105,             0.03712,            0.026524,           0.0045357,             0.57302,             0.56503,             0.54484,             0.25487,            0.038794,            0.021021,           0.0092418,           0.0079408,           0.0079408,           0.0079408
                 106,            0.037224,            0.026397,           0.0045277,             0.57108,             0.56534,              0.5448,             0.25472,            0.038794,            0.021026,           0.0092573,            0.007921,            0.007921,            0.007921
                 107,            0.037092,            0.026618,           0.0042035,             0.57125,             0.56573,             0.54433,             0.25499,            0.038792,            0.021031,           0.0092726,           0.0079012,           0.0079012,           0.0079012
                 108,            0.037536,            0.026331,           0.0045542,             0.57215,             0.56606,             0.54461,             0.25515,            0.038794,            0.021033,           0.0092799,           0.0078814,           0.0078814,           0.0078814
                 109,             0.03733,             0.02641,           0.0043738,             0.57169,             0.56505,             0.54426,               0.255,            0.038795,            0.021035,            0.009281,           0.0078616,           0.0078616,           0.0078616
                 110,            0.037348,             0.02683,           0.0042268,             0.57236,             0.56492,             0.54461,             0.25486,            0.038793,            0.021037,           0.0092919,           0.0078418,           0.0078418,           0.0078418
                 111,             0.03702,            0.026534,           0.0042058,             0.56921,             0.56676,              0.5444,             0.25517,            0.038795,            0.021041,           0.0093017,            0.007822,            0.007822,            0.007822
                 112,            0.037014,            0.026781,           0.0040537,             0.56816,             0.56542,             0.54382,             0.25541,            0.038799,            0.021045,           0.0093058,           0.0078022,           0.0078022,           0.0078022
                 113,            0.036986,            0.026258,           0.0043458,             0.56823,             0.56525,              0.5439,             0.25535,            0.038804,            0.021049,           0.0093134,           0.0077824,           0.0077824,           0.0077824
                 114,            0.037052,            0.026335,           0.0041514,             0.56948,              0.5658,             0.54395,             0.25562,            0.038808,            0.021054,           0.0093257,           0.0077626,           0.0077626,           0.0077626
                 115,            0.036819,            0.025879,           0.0042452,              0.5686,             0.56592,             0.54374,             0.25555,            0.038814,            0.021058,           0.0093354,           0.0077428,           0.0077428,           0.0077428
                 116,            0.036809,            0.026718,           0.0040084,             0.57015,             0.56559,             0.54448,             0.25551,             0.03882,            0.021062,           0.0093445,            0.007723,            0.007723,            0.007723
                 117,            0.037154,            0.026443,            0.004473,             0.56866,             0.56682,              0.5446,             0.25524,            0.038823,            0.021065,           0.0093484,           0.0077032,           0.0077032,           0.0077032
                 118,            0.036966,            0.026349,           0.0043572,             0.56966,             0.56679,             0.54483,             0.25553,            0.038829,            0.021068,           0.0093517,           0.0076834,           0.0076834,           0.0076834
                 119,            0.036743,             0.02613,           0.0042681,             0.57061,             0.56674,             0.54491,              0.2555,            0.038836,            0.021071,           0.0093577,           0.0076636,           0.0076636,           0.0076636
                 120,            0.036808,            0.026064,           0.0041446,             0.57029,              0.5691,             0.54512,             0.25551,             0.03884,            0.021071,            0.009368,           0.0076438,           0.0076438,           0.0076438
                 121,            0.036523,            0.026474,           0.0041386,              0.5707,             0.56857,             0.54489,             0.25549,            0.038842,            0.021073,           0.0093726,            0.007624,            0.007624,            0.007624
                 122,            0.036549,            0.026199,           0.0042682,             0.57101,             0.56832,             0.54468,             0.25547,            0.038848,            0.021078,           0.0093776,           0.0076042,           0.0076042,           0.0076042
                 123,            0.036247,             0.02631,           0.0040429,             0.57051,             0.56866,             0.54407,             0.25499,            0.038859,            0.021082,           0.0093905,           0.0075844,           0.0075844,           0.0075844
                 124,            0.036291,            0.026314,           0.0041343,             0.57035,             0.57082,             0.54472,             0.25506,            0.038865,            0.021085,           0.0093983,           0.0075646,           0.0075646,           0.0075646
                 125,            0.036573,            0.026429,           0.0043211,              0.5692,              0.5715,             0.54461,             0.25515,             0.03887,            0.021089,           0.0094031,           0.0075448,           0.0075448,           0.0075448
                 126,            0.036314,             0.02578,           0.0042665,             0.56976,             0.57116,             0.54462,             0.25533,            0.038874,            0.021092,           0.0094116,            0.007525,            0.007525,            0.007525
                 127,            0.036196,            0.026048,           0.0039086,             0.56756,              0.5718,             0.54496,             0.25529,            0.038877,            0.021096,           0.0094215,           0.0075052,           0.0075052,           0.0075052
                 128,            0.036236,            0.025924,           0.0040558,             0.56893,             0.57229,             0.54479,             0.25539,            0.038881,            0.021101,           0.0094294,           0.0074854,           0.0074854,           0.0074854
                 129,            0.036272,            0.025855,           0.0041135,              0.5692,             0.57098,             0.54403,             0.25546,            0.038886,            0.021106,            0.009435,           0.0074656,           0.0074656,           0.0074656
                 130,            0.036458,            0.026114,           0.0042071,             0.57044,             0.57209,             0.54397,             0.25562,            0.038893,            0.021111,           0.0094462,           0.0074458,           0.0074458,           0.0074458
                 131,            0.036209,            0.025655,           0.0040661,             0.57217,             0.57038,             0.54394,             0.25543,            0.038897,            0.021117,           0.0094511,            0.007426,            0.007426,            0.007426
                 132,            0.036186,            0.026024,           0.0039076,             0.57397,             0.56776,             0.54483,             0.25571,            0.038905,            0.021125,           0.0094541,           0.0074062,           0.0074062,           0.0074062
                 133,            0.036462,             0.02563,           0.0039462,             0.57347,             0.56865,             0.54497,             0.25578,             0.03891,            0.021131,           0.0094603,           0.0073864,           0.0073864,           0.0073864
                 134,            0.036058,            0.025939,           0.0041342,             0.57321,               0.569,              0.5452,             0.25592,            0.038913,            0.021136,           0.0094673,           0.0073666,           0.0073666,           0.0073666
                 135,            0.035899,            0.025703,           0.0038573,             0.57371,             0.56893,             0.54538,               0.256,            0.038918,            0.021143,           0.0094785,           0.0073468,           0.0073468,           0.0073468
                 136,            0.035999,            0.025793,           0.0040309,             0.57266,             0.56875,             0.54533,             0.25585,             0.03892,             0.02115,           0.0094847,            0.007327,            0.007327,            0.007327
                 137,            0.035969,             0.02572,           0.0039243,             0.57392,             0.56782,             0.54469,             0.25603,            0.038927,            0.021157,           0.0094923,           0.0073072,           0.0073072,           0.0073072
                 138,            0.035629,            0.025736,           0.0037575,             0.57539,             0.56653,             0.54454,             0.25573,            0.038934,            0.021163,           0.0095001,           0.0072874,           0.0072874,           0.0072874
                 139,            0.035961,            0.026059,           0.0038163,             0.57511,             0.56781,             0.54465,             0.25558,            0.038937,             0.02117,           0.0094986,           0.0072676,           0.0072676,           0.0072676
                 140,            0.035694,            0.025565,           0.0038041,             0.57186,             0.56933,             0.54501,             0.25588,            0.038941,            0.021178,           0.0095034,           0.0072478,           0.0072478,           0.0072478
                 141,            0.035645,            0.025631,           0.0040214,             0.57314,             0.56791,             0.54496,              0.2557,            0.038944,            0.021185,           0.0095078,            0.007228,            0.007228,            0.007228
                 142,            0.035635,            0.025733,           0.0038315,             0.57222,             0.56932,             0.54501,             0.25569,            0.038954,            0.021192,           0.0095129,           0.0072082,           0.0072082,           0.0072082
                 143,            0.035389,            0.025369,           0.0037217,             0.57136,             0.56737,             0.54511,             0.25567,            0.038963,            0.021198,           0.0095257,           0.0071884,           0.0071884,           0.0071884
                 144,            0.035604,            0.025716,           0.0038981,             0.57007,             0.56824,             0.54446,              0.2555,            0.038971,            0.021206,           0.0095332,           0.0071686,           0.0071686,           0.0071686
                 145,            0.035705,            0.025715,           0.0038912,             0.57098,             0.56554,             0.54408,             0.25545,            0.038978,            0.021212,           0.0095404,           0.0071488,           0.0071488,           0.0071488
                 146,            0.035493,            0.025486,           0.0037493,             0.57166,             0.56586,             0.54429,             0.25554,            0.038987,            0.021218,           0.0095454,            0.007129,            0.007129,            0.007129
                 147,            0.035374,            0.025472,           0.0038011,             0.57179,             0.56575,             0.54415,             0.25577,            0.038995,            0.021224,            0.009549,           0.0071092,           0.0071092,           0.0071092
                 148,            0.035428,            0.025726,           0.0038305,             0.57046,             0.56713,              0.5443,             0.25567,            0.039007,            0.021232,           0.0095588,           0.0070894,           0.0070894,           0.0070894
                 149,            0.035392,            0.025112,            0.003454,             0.57149,             0.56599,               0.544,              0.2556,            0.039015,             0.02124,           0.0095668,           0.0070696,           0.0070696,           0.0070696
                 150,            0.035263,             0.02517,           0.0037148,              0.5712,             0.56624,             0.54459,             0.25569,            0.039027,            0.021248,           0.0095734,           0.0070498,           0.0070498,           0.0070498
                 151,             0.03518,            0.025572,           0.0036201,             0.57134,             0.56535,             0.54433,             0.25562,            0.039037,            0.021256,           0.0095799,             0.00703,             0.00703,             0.00703
                 152,            0.035271,            0.025219,           0.0037466,              0.5712,             0.56538,              0.5446,             0.25569,            0.039041,            0.021265,            0.009587,           0.0070102,           0.0070102,           0.0070102
                 153,            0.035309,            0.025167,            0.003628,             0.57228,             0.56473,             0.54487,             0.25576,            0.039048,            0.021272,           0.0095951,           0.0069904,           0.0069904,           0.0069904
                 154,            0.035159,              0.0254,           0.0037443,             0.57422,             0.56427,             0.54519,              0.2559,            0.039057,            0.021279,            0.009601,           0.0069706,           0.0069706,           0.0069706
