               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  74,            0.049696,            0.012366,           0.0021636,             0.77025,             0.67931,             0.74459,              0.3863,            0.038459,            0.010359,          0.00073069,            0.002773,            0.002773,            0.002773
                  75,              0.0491,            0.012722,           0.0023965,             0.77099,             0.68334,             0.74977,             0.39198,            0.038144,             0.01029,          0.00071607,            0.002674,            0.002674,            0.002674
                  76,            0.048487,            0.011684,            0.002553,             0.77685,             0.67958,             0.75279,             0.39474,            0.037738,            0.010211,          0.00070199,            0.002575,            0.002575,            0.002575
                  77,            0.049032,            0.012184,           0.0025182,             0.77736,             0.69173,             0.75986,             0.39797,            0.037435,            0.010137,          0.00066322,            0.002476,            0.002476,            0.002476
                  78,            0.048796,            0.011837,           0.0022795,             0.78778,             0.68905,             0.76424,             0.40381,            0.037227,             0.01008,          0.00063697,            0.002377,            0.002377,            0.002377
                  79,            0.048427,            0.011937,           0.0023604,              0.7818,             0.70149,             0.76672,             0.40791,            0.036946,            0.010008,          0.00061926,            0.002278,            0.002278,            0.002278
                  80,            0.047675,            0.012095,            0.002211,              0.8008,             0.69717,             0.77128,             0.41261,            0.036715,           0.0099416,           0.0006055,            0.002179,            0.002179,            0.002179
                  81,            0.047563,            0.011844,           0.0023286,             0.79481,             0.70431,             0.77504,             0.41664,            0.036436,           0.0098796,          0.00059027,             0.00208,             0.00208,             0.00208
                  82,             0.04701,            0.011798,           0.0019627,             0.80169,             0.70832,             0.77879,             0.42189,            0.036075,           0.0098131,          0.00057577,            0.001981,            0.001981,            0.001981
                  83,            0.046385,            0.011691,           0.0021542,             0.80534,              0.7106,             0.78394,             0.42642,            0.035722,           0.0097241,          0.00055368,            0.001882,            0.001882,            0.001882
                  84,            0.046031,             0.01173,           0.0020577,             0.81385,             0.71246,              0.7893,             0.43207,            0.035479,           0.0096471,          0.00053618,            0.001783,            0.001783,            0.001783
                  85,            0.045975,             0.01138,           0.0020012,             0.82194,             0.71589,             0.78955,             0.43475,            0.035371,           0.0095975,          0.00052384,            0.001684,            0.001684,            0.001684
                  86,            0.044849,            0.011529,           0.0018995,             0.82242,              0.7211,             0.79192,             0.43897,            0.035078,           0.0095402,          0.00052041,            0.001585,            0.001585,            0.001585
                  87,            0.045268,            0.011242,           0.0019868,             0.82402,             0.72126,             0.79676,             0.44079,            0.034814,           0.0094883,          0.00051408,            0.001486,            0.001486,            0.001486
                  88,            0.044679,            0.011588,           0.0018725,             0.82734,             0.72386,             0.79824,             0.44313,            0.034564,           0.0094306,          0.00050574,            0.001387,            0.001387,            0.001387
                  89,            0.044151,            0.010932,           0.0018335,             0.82473,             0.72937,             0.80108,             0.44724,            0.034344,           0.0093699,          0.00050395,            0.001288,            0.001288,            0.001288
                  90,            0.044348,            0.011004,           0.0017962,              0.8192,             0.74044,             0.80514,             0.45237,            0.034144,            0.009317,          0.00050248,            0.001189,            0.001189,            0.001189
                  91,             0.04308,            0.010552,           0.0016753,             0.81763,             0.75035,             0.80566,             0.45481,            0.033939,           0.0092726,          0.00049726,             0.00109,             0.00109,             0.00109
                  92,            0.043732,            0.010689,           0.0018126,             0.82563,             0.74785,             0.80785,              0.4575,            0.033744,           0.0092242,          0.00049243,            0.000991,            0.000991,            0.000991
                  93,            0.043025,            0.010628,            0.001637,             0.82905,             0.74635,             0.80972,             0.45991,            0.033577,           0.0091789,          0.00048385,            0.000892,            0.000892,            0.000892
                  94,             0.04269,            0.010225,           0.0016191,             0.83245,             0.74685,             0.81154,             0.46221,            0.033438,           0.0091477,           0.0004771,            0.000793,            0.000793,            0.000793
                  95,            0.043003,            0.010968,           0.0016426,             0.83443,             0.74773,             0.81483,             0.46406,            0.033263,           0.0091104,           0.0004664,            0.000694,            0.000694,            0.000694
                  96,            0.041755,            0.011077,           0.0017102,             0.83426,              0.7497,             0.81637,             0.46656,            0.033097,           0.0090714,          0.00046109,            0.000595,            0.000595,            0.000595
                  97,            0.042242,            0.010462,           0.0015403,             0.84259,             0.74779,             0.81895,             0.47011,            0.032917,           0.0090329,          0.00045404,            0.000496,            0.000496,            0.000496
                  98,            0.041529,             0.01044,           0.0016949,             0.84495,             0.74798,             0.81963,             0.47369,            0.032754,           0.0089976,          0.00045014,            0.000397,            0.000397,            0.000397
                  99,            0.041744,            0.010353,           0.0013852,              0.8409,             0.75267,             0.82082,             0.47569,            0.032659,           0.0089729,          0.00044607,            0.000298,            0.000298,            0.000298
