               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 100,            0.040531,            0.026691,           0.0043202,             0.76684,             0.75071,             0.81279,              0.4475,            0.030819,            0.016595,          0.00074824,           0.0080398,           0.0080398,           0.0080398
                 101,            0.040767,            0.026689,           0.0043975,             0.76743,             0.75135,             0.81371,             0.44865,            0.030765,            0.016568,          0.00074081,             0.00802,             0.00802,             0.00802
                 102,            0.040654,            0.026984,           0.0043043,             0.76893,              0.7526,             0.81504,             0.45018,            0.030717,            0.016538,          0.00073351,           0.0080002,           0.0080002,           0.0080002
                 103,            0.040718,             0.02651,           0.0044206,             0.76782,             0.75576,             0.81611,             0.45115,             0.03067,            0.016513,           0.0007259,           0.0079804,           0.0079804,           0.0079804
                 104,            0.040553,            0.026464,            0.004169,             0.76982,             0.75652,             0.81695,             0.45224,            0.030623,            0.016487,          0.00071887,           0.0079606,           0.0079606,           0.0079606
                 105,            0.040448,            0.026361,           0.0042681,              0.7704,              0.7569,             0.81794,             0.45323,            0.030579,            0.016464,          0.00071333,           0.0079408,           0.0079408,           0.0079408
                 106,            0.040312,            0.025991,           0.0043254,             0.77179,             0.75693,             0.81859,             0.45426,            0.030535,            0.016439,          0.00070622,            0.007921,            0.007921,            0.007921
                 107,            0.040564,            0.026163,           0.0043953,               0.771,             0.75805,             0.81908,             0.45533,             0.03049,            0.016419,          0.00070113,           0.0079012,           0.0079012,           0.0079012
                 108,            0.040712,            0.026488,           0.0043358,             0.77152,             0.75888,             0.81939,             0.45637,             0.03045,            0.016397,           0.0006948,           0.0078814,           0.0078814,           0.0078814
                 109,            0.039967,            0.026476,           0.0038809,             0.77203,             0.75972,             0.82022,             0.45719,            0.030407,            0.016376,          0.00068842,           0.0078616,           0.0078616,           0.0078616
                 110,            0.040113,            0.026106,           0.0043397,             0.77234,              0.7602,             0.82097,             0.45823,            0.030365,            0.016353,          0.00068272,           0.0078418,           0.0078418,           0.0078418
                 111,            0.040106,            0.026427,           0.0041232,             0.77367,             0.76083,             0.82202,             0.45947,            0.030324,            0.016332,           0.0006774,            0.007822,            0.007822,            0.007822
                 112,            0.040031,            0.026836,           0.0042528,             0.77419,              0.7613,              0.8226,             0.46028,             0.03028,            0.016309,          0.00067267,           0.0078022,           0.0078022,           0.0078022
                 113,            0.039986,            0.025876,             0.00439,             0.77672,             0.76081,             0.82337,             0.46137,            0.030238,            0.016288,          0.00066766,           0.0077824,           0.0077824,           0.0077824
                 114,            0.039968,            0.026395,           0.0042121,             0.77578,             0.76229,             0.82407,             0.46213,            0.030198,            0.016269,          0.00066295,           0.0077626,           0.0077626,           0.0077626
                 115,            0.039761,            0.026147,           0.0040489,             0.77801,              0.7624,              0.8252,             0.46287,            0.030161,            0.016248,          0.00065813,           0.0077428,           0.0077428,           0.0077428
                 116,            0.039958,            0.025886,           0.0041012,             0.77866,             0.76235,             0.82554,             0.46367,            0.030123,             0.01623,          0.00065341,            0.007723,            0.007723,            0.007723
                 117,             0.03974,             0.02583,           0.0041586,             0.77888,             0.76314,             0.82617,             0.46408,            0.030087,            0.016211,           0.0006498,           0.0077032,           0.0077032,           0.0077032
                 118,            0.039674,            0.025712,           0.0041807,                0.78,             0.76353,             0.82722,             0.46471,            0.030053,            0.016194,          0.00064597,           0.0076834,           0.0076834,           0.0076834
                 119,            0.039593,            0.025982,           0.0041981,             0.77892,             0.76501,             0.82764,             0.46552,            0.030019,            0.016175,          0.00064144,           0.0076636,           0.0076636,           0.0076636
                 120,            0.039303,            0.025862,           0.0040517,             0.78034,             0.76484,             0.82811,             0.46626,            0.029982,            0.016154,          0.00063727,           0.0076438,           0.0076438,           0.0076438
                 121,            0.039382,             0.02601,           0.0042008,             0.78073,             0.76594,             0.82914,             0.46714,            0.029945,            0.016134,          0.00063318,            0.007624,            0.007624,            0.007624
                 122,            0.039329,            0.025535,           0.0039979,             0.78023,             0.76683,             0.82982,             0.46777,             0.02991,            0.016114,          0.00062864,           0.0076042,           0.0076042,           0.0076042
                 123,            0.039404,            0.025677,           0.0040692,             0.78076,             0.76846,              0.8306,             0.46862,            0.029873,            0.016097,          0.00062434,           0.0075844,           0.0075844,           0.0075844
                 124,            0.039422,            0.025889,           0.0041886,             0.78281,             0.76876,             0.83128,             0.46956,            0.029837,            0.016076,          0.00061992,           0.0075646,           0.0075646,           0.0075646
                 125,            0.039342,            0.025709,           0.0038773,             0.78468,             0.76917,             0.83186,             0.47023,            0.029801,            0.016057,          0.00061552,           0.0075448,           0.0075448,           0.0075448
                 126,            0.039403,            0.026161,           0.0039995,              0.7847,             0.76984,             0.83254,             0.47103,            0.029764,            0.016039,          0.00061168,            0.007525,            0.007525,            0.007525
                 127,            0.039589,            0.025838,           0.0039852,             0.78446,             0.77042,             0.83315,             0.47177,            0.029728,            0.016023,          0.00060769,           0.0075052,           0.0075052,           0.0075052
                 128,            0.039315,            0.025824,           0.0039897,             0.78454,             0.77024,              0.8335,             0.47256,            0.029692,            0.016006,          0.00060382,           0.0074854,           0.0074854,           0.0074854
                 129,            0.039269,            0.025308,           0.0040609,             0.78478,             0.77112,             0.83441,             0.47331,             0.02966,            0.015989,          0.00060001,           0.0074656,           0.0074656,           0.0074656
                 130,            0.039191,            0.025472,           0.0038397,             0.78614,             0.77092,             0.83491,             0.47383,            0.029625,            0.015969,          0.00059616,           0.0074458,           0.0074458,           0.0074458
                 131,            0.038967,            0.025832,           0.0038916,             0.78646,             0.77223,             0.83563,             0.47461,             0.02959,             0.01595,           0.0005922,            0.007426,            0.007426,            0.007426
                 132,            0.038909,            0.025573,           0.0039013,             0.78691,             0.77257,             0.83644,             0.47547,            0.029556,            0.015931,          0.00058846,           0.0074062,           0.0074062,           0.0074062
                 133,            0.038825,            0.025752,           0.0039286,              0.7884,             0.77285,             0.83718,               0.476,            0.029519,             0.01591,          0.00058402,           0.0073864,           0.0073864,           0.0073864
                 134,            0.039061,            0.025695,           0.0039774,             0.78777,             0.77391,             0.83767,              0.4768,            0.029479,            0.015889,          0.00057987,           0.0073666,           0.0073666,           0.0073666
                 135,             0.03861,            0.025831,           0.0038219,             0.78867,             0.77454,             0.83836,             0.47755,            0.029441,             0.01587,          0.00057575,           0.0073468,           0.0073468,           0.0073468
                 136,            0.038779,            0.025678,           0.0036409,              0.7895,             0.77444,             0.83906,             0.47825,            0.029406,            0.015849,          0.00057177,            0.007327,            0.007327,            0.007327
                 137,            0.038906,             0.02494,           0.0039334,             0.78865,             0.77646,             0.83965,             0.47902,            0.029369,            0.015829,          0.00056835,           0.0073072,           0.0073072,           0.0073072
                 138,            0.038565,            0.025411,           0.0039297,             0.78908,              0.7772,             0.84043,             0.48005,            0.029332,            0.015809,          0.00056425,           0.0072874,           0.0072874,           0.0072874
                 139,            0.038417,            0.025091,           0.0037146,             0.79002,             0.77776,             0.84105,             0.48088,            0.029296,            0.015786,           0.0005599,           0.0072676,           0.0072676,           0.0072676
                 140,            0.038535,            0.025378,           0.0037942,             0.79154,              0.7782,             0.84171,             0.48176,            0.029257,            0.015765,          0.00055612,           0.0072478,           0.0072478,           0.0072478
                 141,            0.038199,            0.025422,           0.0037831,             0.79074,             0.77997,             0.84226,             0.48264,             0.02922,            0.015744,          0.00055216,            0.007228,            0.007228,            0.007228
                 142,            0.038124,            0.024897,           0.0035231,             0.79277,             0.77953,             0.84316,             0.48379,            0.029184,            0.015725,          0.00054798,           0.0072082,           0.0072082,           0.0072082
                 143,            0.038009,            0.025256,           0.0035442,              0.7935,             0.78043,             0.84348,             0.48448,            0.029145,            0.015705,           0.0005438,           0.0071884,           0.0071884,           0.0071884
                 144,            0.038321,             0.02555,           0.0037759,             0.79511,             0.78065,             0.84415,             0.48535,            0.029109,            0.015686,             0.00054,           0.0071686,           0.0071686,           0.0071686
                 145,            0.038354,            0.025201,           0.0037719,             0.79469,             0.78189,             0.84505,             0.48617,            0.029075,            0.015664,          0.00053585,           0.0071488,           0.0071488,           0.0071488
                 146,            0.038148,            0.025025,           0.0037427,             0.79569,             0.78189,             0.84563,             0.48668,             0.02904,            0.015644,          0.00053209,            0.007129,            0.007129,            0.007129
                 147,            0.038048,            0.025033,            0.003801,             0.79544,             0.78356,             0.84641,              0.4875,            0.029002,            0.015623,           0.0005284,           0.0071092,           0.0071092,           0.0071092
                 148,            0.038254,            0.024934,           0.0038894,             0.79652,             0.78347,              0.8472,             0.48848,            0.028965,              0.0156,          0.00052464,           0.0070894,           0.0070894,           0.0070894
                 149,            0.038056,            0.024877,           0.0037449,             0.79702,             0.78434,             0.84761,             0.48935,            0.028926,            0.015578,          0.00052115,           0.0070696,           0.0070696,           0.0070696
                 150,            0.038063,            0.025416,           0.0036755,             0.79712,             0.78491,             0.84825,             0.48995,             0.02889,            0.015558,          0.00051763,           0.0070498,           0.0070498,           0.0070498
                 151,            0.037983,            0.025252,           0.0036373,             0.79792,             0.78598,             0.84925,             0.49091,            0.028854,            0.015534,          0.00051445,             0.00703,             0.00703,             0.00703
                 152,            0.037882,            0.024942,           0.0035833,             0.79916,             0.78655,              0.8498,             0.49167,            0.028815,            0.015514,          0.00051118,           0.0070102,           0.0070102,           0.0070102
