               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  98,            0.034198,            0.029259,           0.0039222,             0.52751,             0.58294,             0.54844,             0.25975,            0.036454,            0.021479,            0.008695,            0.006799,            0.006799,            0.006799
                  99,             0.03438,            0.028819,           0.0038677,             0.52854,             0.58318,             0.54871,             0.26009,            0.036455,            0.021486,           0.0087072,            0.006766,            0.006766,            0.006766
                 100,            0.034175,            0.029058,           0.0041585,             0.52719,             0.58248,             0.54829,             0.26006,            0.036461,            0.021492,           0.0087175,            0.006733,            0.006733,            0.006733
                 101,            0.034111,            0.028574,           0.0038592,             0.52659,             0.58153,              0.5476,             0.25968,            0.036467,            0.021496,           0.0087285,              0.0067,              0.0067,              0.0067
                 102,            0.034344,            0.028764,           0.0038869,             0.52701,             0.58026,              0.5478,              0.2594,            0.036473,            0.021503,           0.0087271,            0.006667,            0.006667,            0.006667
                 103,            0.034228,            0.028876,           0.0039042,             0.52772,             0.58083,             0.54738,             0.25913,            0.036474,             0.02151,           0.0087313,            0.006634,            0.006634,            0.006634
                 104,            0.034366,            0.028781,           0.0041123,             0.52516,             0.58397,             0.54685,             0.25896,            0.036483,            0.021514,           0.0087359,            0.006601,            0.006601,            0.006601
                 105,            0.033968,            0.028489,           0.0039087,             0.52734,             0.57819,              0.5471,             0.25911,            0.036492,             0.02152,           0.0087509,            0.006568,            0.006568,            0.006568
                 106,            0.033947,            0.028565,           0.0037996,             0.52705,              0.5803,             0.54789,             0.25913,            0.036497,            0.021526,           0.0087542,            0.006535,            0.006535,            0.006535
                 107,            0.033977,             0.02891,           0.0038507,              0.5265,             0.58066,             0.54797,             0.25942,            0.036497,             0.02153,           0.0087527,            0.006502,            0.006502,            0.006502
                 108,            0.034146,            0.028555,           0.0038739,             0.52645,             0.58046,             0.54753,              0.2592,            0.036502,            0.021535,           0.0087566,            0.006469,            0.006469,            0.006469
                 109,            0.033627,            0.028748,           0.0035919,              0.5264,             0.58062,             0.54779,             0.25919,             0.03651,            0.021541,           0.0087659,            0.006436,            0.006436,            0.006436
                 110,             0.03351,            0.028033,           0.0036766,             0.52467,             0.58202,             0.54777,             0.25938,            0.036515,            0.021547,           0.0087704,            0.006403,            0.006403,            0.006403
                 111,            0.033441,            0.028517,           0.0036243,             0.52599,             0.58299,             0.54786,             0.25963,            0.036516,            0.021555,           0.0087741,             0.00637,             0.00637,             0.00637
                 112,            0.033505,            0.027971,            0.003602,             0.52685,             0.58131,             0.54753,             0.25968,            0.036521,            0.021559,           0.0087809,            0.006337,            0.006337,            0.006337
                 113,            0.033355,             0.02819,           0.0037745,             0.52742,             0.58049,             0.54728,             0.26007,            0.036525,            0.021563,           0.0087862,            0.006304,            0.006304,            0.006304
                 114,            0.033558,            0.028002,           0.0036321,             0.52789,             0.58068,             0.54716,             0.25994,             0.03653,            0.021567,           0.0087937,            0.006271,            0.006271,            0.006271
                 115,            0.033681,            0.027896,           0.0038716,             0.52721,             0.58079,              0.5474,             0.26001,            0.036536,            0.021572,           0.0088023,            0.006238,            0.006238,            0.006238
                 116,            0.033398,             0.02797,           0.0037715,             0.52852,             0.58158,             0.54706,             0.26019,            0.036543,            0.021576,           0.0088083,            0.006205,            0.006205,            0.006205
                 117,            0.033192,            0.027805,           0.0034553,             0.52875,              0.5821,             0.54669,             0.25985,            0.036551,            0.021582,           0.0088177,            0.006172,            0.006172,            0.006172
                 118,            0.033407,            0.028147,           0.0035703,             0.52876,             0.58199,             0.54711,             0.25992,            0.036557,            0.021587,           0.0088268,            0.006139,            0.006139,            0.006139
                 119,             0.03325,            0.028266,           0.0035473,              0.5284,             0.58158,             0.54735,              0.2604,            0.036566,            0.021591,           0.0088338,            0.006106,            0.006106,            0.006106
                 120,            0.033055,            0.027876,           0.0037378,             0.52945,             0.58003,             0.54761,             0.26007,            0.036582,            0.021597,           0.0088392,            0.006073,            0.006073,            0.006073
                 121,            0.032922,            0.027536,           0.0034687,             0.52763,             0.58236,             0.54651,             0.26013,            0.036592,            0.021604,           0.0088486,             0.00604,             0.00604,             0.00604
                 122,            0.033011,            0.028208,           0.0034998,             0.52788,             0.58136,             0.54682,              0.2604,            0.036602,             0.02161,           0.0088622,            0.006007,            0.006007,            0.006007
                 123,            0.032926,             0.02757,           0.0033676,             0.52775,             0.58026,             0.54705,             0.26023,            0.036607,            0.021617,           0.0088748,            0.005974,            0.005974,            0.005974
                 124,            0.032929,            0.028064,            0.003365,             0.52882,             0.57987,             0.54819,             0.26049,            0.036619,            0.021627,           0.0088882,            0.005941,            0.005941,            0.005941
                 125,            0.032569,            0.027387,           0.0032824,             0.52938,             0.58117,             0.54841,             0.26041,            0.036628,            0.021635,           0.0088956,            0.005908,            0.005908,            0.005908
                 126,            0.032493,            0.027647,            0.003354,             0.53047,             0.58201,             0.54852,             0.26048,             0.03664,            0.021644,           0.0089084,            0.005875,            0.005875,            0.005875
                 127,            0.032856,             0.02745,           0.0036373,             0.53216,             0.58163,             0.54893,             0.26031,            0.036655,            0.021654,           0.0089199,            0.005842,            0.005842,            0.005842
                 128,             0.03258,            0.027529,           0.0034908,             0.53293,              0.5784,             0.54955,             0.26042,            0.036668,            0.021664,           0.0089326,            0.005809,            0.005809,            0.005809
                 129,            0.032587,            0.027763,           0.0033704,             0.53447,             0.57759,             0.54964,             0.26035,            0.036684,            0.021672,           0.0089474,            0.005776,            0.005776,            0.005776
                 130,            0.032704,            0.027194,           0.0034619,              0.5359,             0.57647,             0.55029,             0.26053,            0.036694,            0.021682,           0.0089636,            0.005743,            0.005743,            0.005743
                 131,            0.032551,            0.027682,           0.0032806,             0.53608,              0.5761,             0.54958,             0.26054,            0.036706,            0.021689,           0.0089825,             0.00571,             0.00571,             0.00571
                 132,            0.032499,            0.027615,           0.0034452,             0.53517,             0.57583,             0.54928,             0.26056,            0.036717,            0.021698,            0.008998,            0.005677,            0.005677,            0.005677
                 133,            0.032452,            0.027578,           0.0034878,             0.53501,             0.57539,             0.54899,             0.26022,            0.036729,            0.021705,           0.0090122,            0.005644,            0.005644,            0.005644
                 134,            0.032159,            0.027241,           0.0033263,             0.53399,             0.57568,             0.54858,             0.26072,            0.036741,            0.021715,           0.0090225,            0.005611,            0.005611,            0.005611
                 135,            0.031951,            0.027244,            0.003167,             0.53453,             0.57674,             0.54907,             0.26074,            0.036756,            0.021723,           0.0090354,            0.005578,            0.005578,            0.005578
                 136,             0.03222,            0.026997,           0.0031417,             0.53476,             0.57631,             0.54879,             0.26075,            0.036765,            0.021733,            0.009042,            0.005545,            0.005545,            0.005545
                 137,            0.032093,            0.027016,           0.0032044,             0.53559,             0.57445,              0.5483,             0.26073,             0.03678,            0.021743,           0.0090537,            0.005512,            0.005512,            0.005512
                 138,             0.03236,            0.027494,           0.0032379,             0.53649,             0.57498,             0.54804,             0.26053,            0.036795,            0.021752,           0.0090605,            0.005479,            0.005479,            0.005479
                 139,            0.032018,            0.027007,           0.0032537,             0.53767,             0.57522,             0.54821,             0.26046,            0.036806,            0.021763,           0.0090695,            0.005446,            0.005446,            0.005446
                 140,            0.032232,            0.027066,           0.0033515,             0.53922,             0.57489,             0.54899,             0.26039,            0.036823,            0.021773,           0.0090735,            0.005413,            0.005413,            0.005413
                 141,            0.032107,            0.026899,           0.0033716,             0.53592,             0.57659,             0.54875,             0.26013,            0.036834,            0.021782,           0.0090805,             0.00538,             0.00538,             0.00538
                 142,            0.031641,            0.027123,           0.0030764,             0.53504,             0.57556,             0.54867,             0.25962,             0.03685,            0.021793,           0.0090962,            0.005347,            0.005347,            0.005347
                 143,            0.031815,             0.02697,            0.003068,             0.53369,             0.57679,             0.54889,             0.25984,            0.036865,            0.021807,           0.0091091,            0.005314,            0.005314,            0.005314
                 144,            0.031807,            0.026613,           0.0032092,             0.53397,             0.57738,             0.54925,             0.26001,            0.036875,            0.021818,           0.0091215,            0.005281,            0.005281,            0.005281
                 145,            0.031643,             0.02686,           0.0031536,             0.53441,             0.57529,             0.54907,             0.25981,            0.036886,             0.02183,           0.0091308,            0.005248,            0.005248,            0.005248
                 146,              0.0316,            0.027141,           0.0031622,             0.53635,             0.57513,             0.54922,             0.26013,            0.036894,            0.021843,           0.0091435,            0.005215,            0.005215,            0.005215
                 147,            0.031592,            0.026963,           0.0032759,              0.5353,             0.57765,             0.54898,             0.25989,              0.0369,             0.02186,           0.0091479,            0.005182,            0.005182,            0.005182
                 148,            0.031353,            0.026474,           0.0030064,             0.53575,             0.57993,             0.54968,             0.26014,            0.036909,            0.021873,           0.0091583,            0.005149,            0.005149,            0.005149
