               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  59,            0.039993,            0.028299,           0.0056132,             0.56116,             0.55331,             0.54344,             0.25194,            0.039068,            0.020802,           0.0084096,           0.0088516,           0.0088516,           0.0088516
                  60,             0.03998,            0.028448,           0.0055923,             0.56888,             0.55269,               0.543,             0.25142,            0.039063,            0.020809,           0.0085045,           0.0088318,           0.0088318,           0.0088318
                  61,            0.039713,            0.028238,           0.0052787,             0.56564,             0.55728,             0.54457,             0.25239,            0.039007,            0.020835,            0.008535,            0.008812,            0.008812,            0.008812
                  62,            0.039962,            0.027599,           0.0055764,             0.55681,             0.55086,             0.53963,              0.2502,            0.039018,            0.020851,           0.0086158,           0.0087922,           0.0087922,           0.0087922
                  63,            0.039708,            0.028532,           0.0056011,             0.55565,              0.5592,             0.53965,             0.25135,            0.039025,            0.020847,           0.0086517,           0.0087724,           0.0087724,           0.0087724
                  64,            0.039871,            0.028078,           0.0054986,             0.56737,             0.54427,             0.53959,             0.25092,            0.039001,            0.020845,           0.0087377,           0.0087526,           0.0087526,           0.0087526
                  65,            0.039747,            0.027868,           0.0053831,             0.57593,             0.54872,             0.54122,             0.25125,            0.038949,            0.020854,           0.0087128,           0.0087328,           0.0087328,           0.0087328
                  66,            0.039252,            0.027857,           0.0051503,             0.57006,             0.54875,              0.5403,             0.25108,            0.038912,            0.020863,           0.0086982,            0.008713,            0.008713,            0.008713
                  67,            0.039261,            0.027974,           0.0051915,             0.57461,             0.54869,             0.54177,             0.25145,            0.038868,            0.020858,           0.0087158,           0.0086932,           0.0086932,           0.0086932
                  68,            0.039529,            0.028331,           0.0054304,             0.56844,             0.55407,             0.54054,             0.25076,            0.038881,            0.020856,           0.0087088,           0.0086734,           0.0086734,           0.0086734
                  69,            0.039589,            0.027692,           0.0054678,             0.56658,             0.55602,              0.5399,             0.25046,            0.038882,            0.020849,           0.0087276,           0.0086536,           0.0086536,           0.0086536
                  70,            0.039374,            0.028069,           0.0055431,             0.57624,             0.55089,             0.54156,             0.25129,            0.038863,            0.020841,           0.0087467,           0.0086338,           0.0086338,           0.0086338
