               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  62,            0.047792,             0.02365,           0.0067858,             0.61872,              0.5403,             0.56106,             0.26538,            0.043241,            0.015536,           0.0087328,            0.007987,            0.007987,            0.007987
                  63,            0.047706,            0.023623,           0.0071044,             0.60382,             0.55387,             0.56282,             0.26596,            0.043204,            0.015551,            0.008713,            0.007954,            0.007954,            0.007954
                  64,            0.047888,            0.023238,           0.0069518,              0.6049,             0.55157,              0.5642,               0.267,            0.043191,            0.015528,           0.0087663,            0.007921,            0.007921,            0.007921
                  65,            0.047241,            0.023245,           0.0069846,             0.61506,             0.54658,             0.56299,             0.26599,            0.043171,            0.015515,           0.0087743,            0.007888,            0.007888,            0.007888
                  66,            0.047722,            0.023624,           0.0066784,             0.61136,             0.54691,             0.56448,             0.26808,            0.043156,            0.015509,           0.0087642,            0.007855,            0.007855,            0.007855
                  67,            0.047561,            0.023248,           0.0070402,             0.61119,             0.54927,             0.56509,             0.26864,             0.04315,            0.015512,           0.0087089,            0.007822,            0.007822,            0.007822
                  68,            0.047914,            0.022998,           0.0067937,             0.61037,             0.55361,             0.56693,             0.26864,             0.04313,            0.015504,           0.0086952,            0.007789,            0.007789,            0.007789
                  69,            0.047316,            0.023136,           0.0066779,             0.61578,             0.54921,             0.56746,             0.26898,            0.043139,            0.015512,           0.0087265,            0.007756,            0.007756,            0.007756
                  70,            0.047525,            0.023626,           0.0067589,             0.61314,             0.55455,             0.56737,             0.26784,            0.043146,            0.015508,            0.008691,            0.007723,            0.007723,            0.007723
                  71,            0.047206,            0.023136,           0.0065719,             0.61584,                0.55,             0.56757,             0.26906,            0.043104,            0.015509,           0.0087057,             0.00769,             0.00769,             0.00769
                  72,            0.047464,            0.023308,           0.0065829,             0.61242,             0.55184,             0.56758,             0.26878,            0.043101,             0.01551,           0.0087041,            0.007657,            0.007657,            0.007657
                  73,            0.047629,            0.023558,           0.0068968,             0.61073,             0.55668,             0.56775,             0.26912,            0.043101,            0.015514,           0.0087171,            0.007624,            0.007624,            0.007624
                  74,            0.047307,             0.02314,           0.0065933,             0.60808,             0.55087,             0.56673,             0.26892,            0.043104,            0.015515,           0.0087405,            0.007591,            0.007591,            0.007591
                  75,            0.047027,            0.023183,           0.0063431,             0.61764,             0.54242,             0.56807,              0.2687,            0.043097,            0.015516,            0.008758,            0.007558,            0.007558,            0.007558
                  76,            0.046569,            0.023008,             0.00626,             0.61182,             0.54479,             0.56673,             0.26925,             0.04312,             0.01552,           0.0087986,            0.007525,            0.007525,            0.007525
                  77,               0.047,            0.023072,           0.0066406,             0.61887,             0.54226,             0.56819,             0.26953,            0.043122,            0.015526,           0.0088093,            0.007492,            0.007492,            0.007492
                  78,            0.046964,            0.023297,           0.0062902,             0.62387,             0.54264,             0.56913,             0.26934,            0.043119,            0.015527,           0.0088203,            0.007459,            0.007459,            0.007459
                  79,             0.04674,            0.022995,           0.0065397,             0.62296,              0.5459,             0.56868,             0.26931,             0.04311,            0.015528,           0.0088265,            0.007426,            0.007426,            0.007426
                  80,            0.046305,             0.02271,           0.0063835,             0.61908,              0.5469,             0.56796,             0.26917,            0.043097,            0.015529,           0.0088313,            0.007393,            0.007393,            0.007393
                  81,            0.046799,            0.023055,           0.0063182,             0.61966,             0.54478,             0.56964,             0.26945,            0.043078,             0.01553,           0.0088391,             0.00736,             0.00736,             0.00736
                  82,            0.046429,            0.023219,            0.006251,              0.6134,             0.54703,             0.56968,             0.26976,            0.043052,            0.015534,           0.0088465,            0.007327,            0.007327,            0.007327
                  83,            0.046468,            0.022747,           0.0063101,             0.61076,              0.5535,             0.57037,             0.27059,            0.043027,            0.015539,           0.0088384,            0.007294,            0.007294,            0.007294
                  84,            0.046579,            0.023021,           0.0062919,             0.60879,             0.55592,             0.56956,             0.27067,            0.043012,            0.015544,           0.0088532,            0.007261,            0.007261,            0.007261
                  85,            0.046053,            0.022878,           0.0061556,             0.61203,             0.55158,              0.5694,             0.27104,            0.043008,            0.015546,            0.008881,            0.007228,            0.007228,            0.007228
                  86,             0.04609,            0.022835,           0.0059003,             0.61062,             0.55383,             0.56912,             0.27086,            0.043007,            0.015551,            0.008909,            0.007195,            0.007195,            0.007195
                  87,            0.046437,            0.022992,           0.0064013,              0.6129,             0.55178,             0.56884,             0.27099,            0.042999,             0.01555,           0.0089246,            0.007162,            0.007162,            0.007162
                  88,            0.046161,            0.022685,           0.0060544,             0.61608,             0.54747,             0.56918,             0.27096,            0.042987,            0.015555,           0.0089384,            0.007129,            0.007129,            0.007129
                  89,            0.045935,            0.022757,           0.0058759,             0.61459,             0.54792,             0.56941,             0.27131,            0.042978,            0.015552,            0.008953,            0.007096,            0.007096,            0.007096
                  90,            0.045976,            0.023027,            0.006066,             0.61397,             0.54845,             0.56867,             0.27126,             0.04297,            0.015553,           0.0089607,            0.007063,            0.007063,            0.007063
                  91,            0.046243,            0.022843,           0.0060421,             0.61379,             0.55027,             0.56986,             0.27163,            0.042968,            0.015553,           0.0089707,             0.00703,             0.00703,             0.00703
                  92,            0.045883,            0.022768,           0.0060444,             0.61169,             0.55281,             0.56967,             0.27183,            0.042962,            0.015554,           0.0089819,            0.006997,            0.006997,            0.006997
                  93,            0.046021,            0.022626,              0.0058,             0.61123,             0.55352,             0.57002,             0.27185,            0.042955,             0.01556,           0.0089923,            0.006964,            0.006964,            0.006964
                  94,            0.046037,            0.022941,            0.005798,             0.61151,             0.55408,             0.56975,             0.27163,             0.04295,            0.015559,           0.0090032,            0.006931,            0.006931,            0.006931
                  95,            0.045806,            0.022571,           0.0059129,             0.61119,             0.55366,             0.57011,             0.27181,            0.042949,            0.015563,           0.0090148,            0.006898,            0.006898,            0.006898
                  96,            0.046003,            0.022848,           0.0058287,             0.61502,             0.55099,             0.56943,             0.27186,            0.042946,            0.015563,           0.0090338,            0.006865,            0.006865,            0.006865
                  97,            0.045586,             0.02272,           0.0058518,             0.61399,             0.55058,             0.56934,             0.27185,             0.04294,            0.015566,           0.0090452,            0.006832,            0.006832,            0.006832
                  98,            0.045345,            0.022711,           0.0057343,              0.6106,             0.55332,              0.5689,             0.27197,            0.042938,            0.015568,           0.0090547,            0.006799,            0.006799,            0.006799
                  99,            0.045539,            0.022552,           0.0057963,             0.61128,             0.55365,             0.56913,             0.27197,            0.042943,            0.015568,           0.0090726,            0.006766,            0.006766,            0.006766
                 100,            0.045272,            0.022593,            0.005796,             0.61169,             0.55137,              0.5684,             0.27189,             0.04294,            0.015567,           0.0090879,            0.006733,            0.006733,            0.006733
                 101,            0.045496,            0.022375,           0.0056858,             0.61445,             0.55099,             0.56933,             0.27193,            0.042941,            0.015572,           0.0091029,              0.0067,              0.0067,              0.0067
                 102,            0.045416,             0.02246,           0.0056388,             0.61306,             0.55303,              0.5698,             0.27224,            0.042943,            0.015572,           0.0091098,            0.006667,            0.006667,            0.006667
                 103,            0.045546,            0.022522,           0.0056679,             0.61687,             0.55013,             0.56947,             0.27241,            0.042944,            0.015572,           0.0091258,            0.006634,            0.006634,            0.006634
                 104,            0.045166,            0.022386,           0.0055493,             0.61825,             0.54974,             0.56978,             0.27268,            0.042947,            0.015573,           0.0091437,            0.006601,            0.006601,            0.006601
                 105,            0.045241,              0.0225,           0.0054883,             0.61449,             0.55362,             0.56974,             0.27243,            0.042945,            0.015576,           0.0091524,            0.006568,            0.006568,            0.006568
                 106,            0.045539,            0.022353,           0.0055077,             0.61702,             0.55128,             0.57017,             0.27267,            0.042944,            0.015577,           0.0091609,            0.006535,            0.006535,            0.006535
                 107,            0.045218,            0.022681,           0.0056397,             0.61698,             0.55153,             0.57017,             0.27272,             0.04295,            0.015579,           0.0091705,            0.006502,            0.006502,            0.006502
                 108,            0.045515,            0.022585,           0.0056309,             0.61768,             0.55169,             0.57021,             0.27255,            0.042953,             0.01558,           0.0091851,            0.006469,            0.006469,            0.006469
                 109,            0.044637,             0.02262,           0.0050165,             0.61942,             0.55036,             0.56989,             0.27259,            0.042959,            0.015584,           0.0091964,            0.006436,            0.006436,            0.006436
                 110,            0.044856,            0.022056,           0.0053016,             0.61878,             0.55046,             0.57066,             0.27278,             0.04296,            0.015585,           0.0092043,            0.006403,            0.006403,            0.006403
                 111,            0.044462,            0.022358,           0.0053613,             0.62046,             0.55009,             0.57075,             0.27275,            0.042964,            0.015587,           0.0092144,             0.00637,             0.00637,             0.00637
                 112,            0.044675,            0.022094,           0.0053024,             0.62049,             0.55039,             0.57039,             0.27272,            0.042963,            0.015586,           0.0092266,            0.006337,            0.006337,            0.006337
                 113,             0.04486,            0.022208,           0.0055016,             0.62279,             0.54924,             0.57006,              0.2726,            0.042958,            0.015589,           0.0092412,            0.006304,            0.006304,            0.006304
                 114,            0.044724,            0.022217,           0.0052521,             0.61979,             0.55001,              0.5692,             0.27255,            0.042958,            0.015591,           0.0092526,            0.006271,            0.006271,            0.006271
                 115,            0.044518,             0.02197,           0.0052989,             0.61995,             0.55064,             0.56935,             0.27275,            0.042954,            0.015595,           0.0092682,            0.006238,            0.006238,            0.006238
                 116,            0.044861,            0.022039,           0.0055491,             0.61322,             0.55243,             0.56845,             0.27251,            0.042951,            0.015597,           0.0092833,            0.006205,            0.006205,            0.006205
                 117,            0.044458,             0.02201,           0.0051194,             0.61378,             0.55352,             0.56887,             0.27268,            0.042947,            0.015598,           0.0092968,            0.006172,            0.006172,            0.006172
                 118,            0.044628,            0.022154,           0.0052072,             0.61505,             0.55483,             0.56919,             0.27269,            0.042947,            0.015599,           0.0093092,            0.006139,            0.006139,            0.006139
                 119,             0.04444,            0.022448,           0.0052547,             0.61345,             0.55508,             0.56876,             0.27316,            0.042943,            0.015602,            0.009325,            0.006106,            0.006106,            0.006106
                 120,            0.044139,            0.021771,           0.0051371,             0.61437,             0.55401,             0.56856,             0.27307,            0.042946,            0.015602,           0.0093371,            0.006073,            0.006073,            0.006073
                 121,            0.043966,            0.021712,           0.0051236,             0.61511,             0.55488,             0.56881,             0.27303,            0.042944,            0.015605,           0.0093491,             0.00604,             0.00604,             0.00604
                 122,            0.044249,             0.02235,           0.0050154,             0.61594,             0.55485,             0.56841,             0.27308,            0.042944,            0.015605,            0.009364,            0.006007,            0.006007,            0.006007
                 123,            0.043864,            0.021865,           0.0049859,             0.61583,             0.55356,              0.5693,             0.27319,            0.042947,            0.015604,           0.0093773,            0.005974,            0.005974,            0.005974
                 124,             0.04427,            0.022025,           0.0050267,             0.61271,             0.55304,             0.56846,              0.2736,            0.042948,            0.015607,           0.0093894,            0.005941,            0.005941,            0.005941
